address,adm-fees,garage-places,price,rooms,square-foot,neighborhood,city,latitude,longitude
"Rua Maranhão, 1178 ",400.0,--,390000.0,2,90, Funcionários, Belo Horizonte ,-19.9265829,-43.9240941
Rua Cura D'Ars ,550.0,3,630000.0,4,160, Prado, Belo Horizonte ,-19.9236539,-43.9633717
Rua Cristina ,,2,1000000.0,--,185, São Pedro, Belo Horizonte ,-19.9472539,-43.9352691
Rua Santana de Caldas ,,5,2300000.0,5,400, Mangabeiras, Belo Horizonte ,-19.9556676,-43.9222361
Rua Vereador Washington Walfrido ,350.0,2,450000.0,3,100, Buritis, Belo Horizonte ,-19.9739409,-43.9732954
"Rua Aderito Távora, 10 ",168.0,1,210000.0,3,67, Heliópolis, Belo Horizonte ,-19.8454422,-43.9403226
"Rua Joaquim Lustosa, 95 ",450.0,2,1200000.0,4,115, Anchieta, Belo Horizonte ,-19.9517307,-43.9242705
Rua Aldebaram ,,5,2850000.0,4,539, Mangabeiras, Belo Horizonte ,-19.9564148,-43.9275517
Rua Olavo Bilac ,100.0,1,165000.0,2,55, Santa Mônica, Belo Horizonte ,-19.8327251,-43.9879042
"Rua Carmelita Índia do Brasil, 330 ",,--,1900.0,--,75, Barreiro, Belo Horizonte ,-19.9812597,-44.0249681
Rua Alvarenga Peixoto ,1700.0,3,1650000.0,4,147, Santo Agostinho, Belo Horizonte ,-19.929576,-43.9494157
Rua dos Aimorés ,,1,820000.0,1,56, Lourdes, Belo Horizonte ,-19.9245137,-43.9538877
"Rua São Domingos do Prata, 570 ",800.0,4,2578517.0,4,173, Santo Antônio, Belo Horizonte ,-19.9450923,-43.9374086
Rua Mestre Lucas ,500.0,1,435000.0,3,90, Cruzeiro, Belo Horizonte ,-19.9432511,-43.9236796
"Rua Maranhão, 1567 ",2500.0,3,2680000.0,4,240, Funcionários, Belo Horizonte ,-19.9265829,-43.9240941
"Rua Francisco Castro Monteiro, 46 ",,1,250000.0,--,35, Buritis, Belo Horizonte ,-19.9758921,-43.9784198
"Rua Senhora do Porto, 1330 ",,2,385000.0,3,67, Palmeiras, Belo Horizonte ,-19.9683909,-43.9842281
Rua Doutor Antônio Gonçalves de Matos ,120.0,2,550000.0,4,194, Santa Mônica, Belo Horizonte ,-19.8274177,-43.9706836
Rua Cabo Verde ,430.0,2,559000.0,3,90, Cruzeiro, Belo Horizonte ,-19.9453381,-43.9237247
Avenida Getúlio Vargas ,,1,350500.0,--,26, Savassi, Belo Horizonte ,-19.9357431,-43.9313935
Rua Maracanã ,340.0,1,371000.0,4,84, Santa Efigênia, Belo Horizonte ,-19.9203341,-43.9107911
Rua Paulista ,300.0,2,320000.0,3,113, Fernão Dias, Belo Horizonte ,-19.8670029,-43.9174447
"Rua Francisco Bretas Bhering, 0 ",,3,450000.0,4,140, Copacabana, Belo Horizonte ,-19.8373241,-43.99177
Rua Castelo de Edimburgo ,,5,2800000.0,4,560, Castelo, Belo Horizonte ,-19.8783474,-44.000258
"Rua do Ouro, 1100 ",500.0,1,417000.0,2,75, Serra, Belo Horizonte ,-19.947074,-43.9186245
Rua Lauro Ferreira ,1800.0,3,725000.0,4,140, Buritis, Belo Horizonte ,-19.9692964,-43.9700264
Rua Newton Pinto de Souza ,10.0,2,345000.0,3,59, Santa Mônica, Belo Horizonte ,-19.8245133,-43.9758532
Rua João Edmundo Caldeira Brant ,1.0,2,575000.0,2,110, Itapoã, Belo Horizonte ,-19.8369536,-43.9615728
"Rua Clóvis Magalhães Pinto, 12 ",,2,570000.0,2,85, Cidade Nova, Belo Horizonte ,-19.8926833,-43.9224655
Rua Ponte Nova ,68.0,--,360000.0,2,113, Colégio Batista, Belo Horizonte ,-19.9079049,-43.9399868
Rua Albatroz ,210.0,1,259000.0,3,70, Vila Clóris, Belo Horizonte ,-19.82716,-43.9468803
Rua Desembargador Jorge Fontana ,720.0,1,780000.0,2,70, Belvedere, Belo Horizonte ,-19.9742039,-43.9395163
Rua Noraldino Lima ,200.0,1,300000.0,3,60, Pampulha, Belo Horizonte ,-19.8583868,-43.9590447
Rua Margarida Maria Damasceno ,,2,420000.0,3,240, Minascaixa, Belo Horizonte ,-19.8087385,-43.953141
Rua Herval ,800.0,2,698000.0,1,67, Serra, Belo Horizonte ,-19.9392933,-43.9189106
"Rua Tereza Mota Valadares, 820 ",400.0,1,290000.0,3,65, Buritis, Belo Horizonte ,-19.9709636,-43.9738009
Avenida Cristóvão Colombo ,,1,380000.0,3,60, Savassi, Belo Horizonte ,-19.9398256,-43.9343466
Rua Desembargador Paulo Mota ,650.0,2,800000.0,3,125, Ouro Preto, Belo Horizonte ,-19.884957,-43.9827668
"Avenida Álvares Cabral, 1777 ",,5,3700000.0,--,372, Santo Agostinho, Belo Horizonte ,-19.9244866,-43.9354151
"Rua Nunes Vieira, 48 ",570.0,1,450000.0,1,45, Santo Antônio, Belo Horizonte ,-19.9424153,-43.945949
Rua Entre Rios ,370.0,1,215000.0,3,80, Carlos Prates, Belo Horizonte ,-19.9154487,-43.9480874
Rua Castelo Montalvão ,535.0,2,795000.0,4,237, Castelo, Belo Horizonte ,-19.8833839,-44.0029819
"Rua Alvarenga Peixoto, 711 ",1400.0,2,949803.0,3,103, Lourdes, Belo Horizonte ,-19.929576,-43.9494157
Rua Ulhoa Cintra ,,--,5980000.0,--,530, Santa Efigênia, Belo Horizonte ,-19.9226563,-43.9216125
"Rua Maria Heilbuth Surette, 1193 ",770.0,3,460000.0,3,90, Buritis, Belo Horizonte ,-19.9671931,-43.9714445
"Rua Célia de Sousa, 89 ",250.0,2,639000.0,3,80, Sagrada Família, Belo Horizonte ,-19.9050396,-43.9281248
"Rua Raul Pompéia, 190 ",710.0,2,975000.0,2,93, São Pedro, Belo Horizonte ,-19.9442016,-43.9377803
"Praça Benjamin Guimarães, 65 ",,2,2500000.0,--,143, Funcionários, Belo Horizonte ,-19.9345021,-43.92897687727497
"Rua Matias Cardoso, 63 ",,--,220000.0,--,25, Santo Agostinho, Belo Horizonte ,-19.9330839,-43.9509867
Rua Desembargador Assis Rocha ,,6,3800000.0,3,418, Belvedere, Belo Horizonte ,-19.9629208,-43.9363009
Rua Congonhas ,350.0,--,300000.0,2,62, Santo Antônio, Belo Horizonte ,-19.9433887,-43.941144
Rua Terezinha Lopes de Azevedo ,,2,595000.0,3,220, Planalto, Belo Horizonte ,-19.8333493,-43.9413883
Rua dos Guajajaras ,403.0,--,159000.0,1,52, Barro Preto, Belo Horizonte ,-19.9261909,-43.93638
Rua Professor Mercedo Moreira ,,3,690000.0,3,134, Itapoã, Belo Horizonte ,-19.8405813,-43.9589006
"Avenida Raja Gabaglia, 4961 ",,4,1200000.0,--,135, Santa Lúcia, Belo Horizonte ,-19.9364152,-43.9533964
Rua Alvarenga Peixoto ,3200.0,5,4300000.0,4,334, Lourdes, Belo Horizonte ,-19.929576,-43.9494157
"Avenida Augusto de Lima, 361 ",417.0,--,230000.0,2,64, Centro, Belo Horizonte ,-19.9230616,-43.9441556
Rua Stella Hanriot ,400.0,2,490000.0,3,220, Buritis, Belo Horizonte ,-19.9715766,-43.9715633
"Rua Orlando Moretzsohn, 63 ",550.0,2,570000.0,4,135, Buritis, Belo Horizonte ,-19.9728976,-43.9748499
Rua Costa Rica ,1400.0,2,1200000.0,4,207, Sion, Belo Horizonte ,-19.9555252,-43.9385936
Rua dos Aimorés ,,2,975000.0,2,70, Lourdes, Belo Horizonte ,-19.9245137,-43.9538877
Rua dos Aimorés ,,2,955000.0,2,69, Lourdes, Belo Horizonte ,-19.9245137,-43.9538877
"Avenida Professor Mário Werneck, 1708 ",513.0,1,315000.0,1,40, Estoril, Belo Horizonte ,-19.9758245,-43.9684461
Rua Napoleão Laureano ,300.0,2,640000.0,3,92, Floresta, Belo Horizonte ,-19.9060206,-43.9303252
"Rua Martim de Carvalho, 382 ",830.0,2,1136000.0,2,109, Santo Agostinho, Belo Horizonte ,-19.9311733,-43.9479411
"Rua Alumínio, 50 ",1500.0,3,2200000.0,4,165, Serra, Belo Horizonte ,-19.9390308,-43.9256143
Rua Nicarágua ,500.0,2,490000.0,3,110, Sion, Belo Horizonte ,-19.9564572,-43.940152
Rua Jorge Angel Livraga ,350.0,2,515000.0,3,141, Palmares, Belo Horizonte ,-19.8709243,-43.9395063
Rua Padre Rolim ,320.0,--,430000.0,3,81, Santa Efigênia, Belo Horizonte ,-19.9271222,-43.9270785
Rua Patagônia ,1200.0,3,1680000.0,4,139, Sion, Belo Horizonte ,-19.9592013,-43.9350687
"Rua Felipe dos Santos, 1777 ",,5,3700000.0,--,372, Santo Agostinho, Belo Horizonte ,-19.9342841,-43.9462997
Rua dos Aimorés ,1.0,3,3011142.0,3,287, Lourdes, Belo Horizonte ,-19.9245137,-43.9538877
"Rua Olympio Teixeira Guimarães, 25 ",,2,570000.0,3,90, Estoril, Belo Horizonte ,-19.9671695,-43.9596331
"Rua Coronel Otávio Diniz, 128 ",160.0,2,378880.0,2,60, Sagrada Família, Belo Horizonte ,-19.9141086,-43.9070837
"Avenida Álvares Cabral, 601 ",,3,476000.0,--,40, Lourdes, Belo Horizonte ,-19.9244866,-43.9354151
Avenida Professor Cândido Holanda ,850.0,2,795000.0,4,173, São Bento, Belo Horizonte ,-19.9538059,-43.9520715
Rua Branca de Souza Couto ,340.0,2,700000.0,3,124, Jaraguá, Belo Horizonte ,-19.8619396,-43.9415775
"Rua Cônsul Walter, 415 ",600.0,2,750000.0,3,103, Buritis, Belo Horizonte ,-19.9745736,-43.9696865
"Rua Arrudas, 0 ",,4,1590000.0,4,296, Santa Lúcia, Belo Horizonte ,-19.9652588,-43.9482582
"Rua Rádio, 180 ",,2,694300.0,3,83, São Lucas, Belo Horizonte ,-19.933145,-43.9191379
Rua Engenheiro Walter Kurrle ,3100.0,4,2350000.0,4,212, Belvedere, Belo Horizonte ,-19.9777773,-43.9433639
Avenida Afonso Pena ,1200.0,--,780000.0,4,170, Funcionários, Belo Horizonte ,-19.9469331,-43.9212512
"Rua Palermo, SOB CONSULTA ",,10,5900000.0,5,638, Bandeirantes, Belo Horizonte ,-19.8604695,-43.9902656
Rua Coronel Antônio Lopes Coelho ,10.0,1,205900.0,2,60, Parque Leblon, Belo Horizonte ,-19.8254968,-43.9863408
Rua Sergipe ,,1,382898.0,1,35, Funcionários, Belo Horizonte ,-19.9276923,-43.9354354
Rua Lamim ,,2,265000.0,3,240, Casa Branca, Belo Horizonte ,-19.9012029,-43.8872945
Rua dos Inconfidentes ,,4,1300000.0,--,240, Funcionários, Belo Horizonte ,-19.937775,-43.9268338
Rua Alvarenga Peixoto ,1200.0,2,950000.0,3,110, Lourdes, Belo Horizonte ,-19.929576,-43.9494157
"Rua Pouso Alto, 285 ",,3,1369240.0,3,140, Serra, Belo Horizonte ,-19.9332707,-43.9209022
"Rua Ouro Preto, 1240 ",1500.0,3,1940000.0,4,133, Santo Agostinho, Belo Horizonte ,-19.9190479,-43.949625
Rua Tobias Barreto ,10.0,2,680000.0,3,106, Santa Mônica, Belo Horizonte ,-19.9302388,-43.9757789
"Avenida dos Bandeirantes, 1215 ",1200.0,3,1080000.0,4,150, Anchieta, Belo Horizonte ,-19.9572301,-43.9319731
Rua José de Alencar ,1.0,2,1490000.0,3,300, Nova Suíssa, Belo Horizonte ,-19.9288852,-43.9798062
"Avenida Getúlio Vargas, 682 ",,20,7000000.0,--,686, Savassi, Belo Horizonte ,-19.9357431,-43.9313935
Rua Cláudio Manoel ,,2,2800000.0,--,260, Savassi, Belo Horizonte ,-19.9335821,-43.9329926
"Rua José Amaury Ferrara, 115 ",738.0,4,940000.0,4,168, Buritis, Belo Horizonte ,-19.9767036,-43.9682334
Rua Osmário Soares ,180.0,1,262000.0,2,48, Dom Bosco, Belo Horizonte ,-19.9183992,-44.0018967
Rua Cravinas ,280.0,2,410000.0,3,92, Esplanada, Belo Horizonte ,-19.9042012,-43.9034492
Rua Manganes ,,2,420000.0,2,55, Nova Floresta, Belo Horizonte ,-19.8952191,-43.9341428
Rua dos Guaranis ,380.0,--,285000.0,2,58, Centro, Belo Horizonte ,-19.9149338,-43.942013
Rua Alvarenga Peixoto ,1.0,2,859000.0,2,59, Santo Agostinho, Belo Horizonte ,-19.929576,-43.9494157
Rua Desembargador Jorge Fontana ,1980.0,2,5000.0,4,165, Belvedere, Belo Horizonte ,-19.9742039,-43.9395163
"Rua Cláudio Manoel, 1011 ",1800.0,2,1500000.0,4,145, Savassi, Belo Horizonte ,-19.9335821,-43.9329926
Rua Espírito Santo ,1850.0,3,1610000.0,4,220, Lourdes, Belo Horizonte ,-18.8647762,-41.1217768
Rua Gonçalves Dias ,,2,1524580.0,3,91, Lourdes, Belo Horizonte ,-19.9311846,-43.9376407
Rua Bernardo Guimarães ,,3,1998193.0,4,134, Funcionários, Belo Horizonte ,-19.927333,-43.9477878
"Rua Joaquim Baeta Neves, 20 ",500.0,2,545000.0,4,156, Fernão Dias, Belo Horizonte ,-19.8745903,-43.9154328
"Rua Carlos Henrique Lange, 307 ",,40,13000.0,4,400, Pampulha, Belo Horizonte ,-19.843834,-43.9955128
"Rua Barão de Jacuí, 271 ",,3,990000.0,4,300, Planalto, Belo Horizonte ,-19.8339615,-43.9448554
Rua Felipe Camarão ,300.0,2,475000.0,3,82, Esplanada, Belo Horizonte ,-19.9070874,-43.9122253
"Rua Dom Joaquim, 541 ",,2,380000.0,3,80, Araguaia, Belo Horizonte ,-19.986449,-44.0021505
"Rua José Balbino Vieira, 201 ",,1,283500.0,2,56, Brasil Industrial, Belo Horizonte ,-19.9990857,-44.0120358
"Rua Eli Seabra Filho, 100 ",400.0,1,540000.0,2,65, Buritis, Belo Horizonte ,-19.9756218,-43.9749864
Rua Gonçalves Dias ,2200.0,2,1500000.0,4,160, Santo Agostinho, Belo Horizonte ,-19.9311846,-43.9376407
Rua Herval ,850.0,3,890000.0,2,80, Serra, Belo Horizonte ,-19.9392933,-43.9189106
Rua Rodrigues Caldas ,,6,2700000.0,--,268, Santo Agostinho, Belo Horizonte ,-19.9304751,-43.9564783
"Rua Cantor Luiz Gonzaga, 82 ",,2,320000.0,2,65, Castelo, Belo Horizonte ,-19.889068,-44.0008325
Rua Rodrigues Caldas ,,1,270000.0,--,46, Santo Agostinho, Belo Horizonte ,-19.9304751,-43.9564783
"Rua Herculano de Freitas, 40 ",838.0,2,720000.0,2,58, Gutierrez, Belo Horizonte ,-19.9345736,-43.9538859
"Rua Fernandes Tourinho, 408 ",350.0,1,690000.0,4,119, Savassi, Belo Horizonte ,-19.9393917,-43.9358894
"Rua Rio Grande do Norte, 836 ",,2,1200000.0,3,86, Funcionários, Belo Horizonte ,-19.9302239,-43.9306127
Rua Ubirajara Campos ,1.0,2,570000.0,3,68, Candelaria, Belo Horizonte ,-19.8122032,-43.9763183
Avenida Cristóvão Colombo ,871.0,1,700000.0,3,90, Savassi, Belo Horizonte ,-19.9398256,-43.9343466
Rua Felipe João Bajur ,150.0,2,698000.0,4,121, Santa Amélia, Belo Horizonte ,-19.8427936,-43.978103
"Avenida Augusto de Lima, 2010 ",,5,25000.0,--,562, Barro Preto, Belo Horizonte ,-19.9230616,-43.9441556
"Rua General Andrade Neves, 885 ",850.0,3,870000.0,4,130, Gutierrez, Belo Horizonte ,-19.9313904,-43.9613745
Rua Emanuel Marzano Matias ,300.0,1,225000.0,3,65, Venda Nova, Belo Horizonte ,-19.8215269,-43.9588624
Rua Montes Claros ,250.0,1,330000.0,3,85, Anchieta, Belo Horizonte ,-19.9434371,-43.9342094
"Rua Mato Grosso, 755 ",434.0,1,290000.0,1,30, Santo Agostinho, Belo Horizonte ,-19.9173124,-43.9464026
Avenida Raja Gabaglia ,,--,115000.0,--,23, Santa Lúcia, Belo Horizonte ,-19.9364152,-43.9533964
Rua Desembargador José Satyro ,298.0,3,379000.0,3,85, Castelo, Belo Horizonte ,-19.8888536,-43.995997
Rua Cricaré ,200.0,1,230000.0,2,47, Maria Helena, Belo Horizonte ,-19.8010802,-43.9985383
Rua Bolivar Ferreira de Melo ,,2,790000.0,3,250, Buritis, Belo Horizonte ,-19.9696834,-43.9741387
Rua Paracatu ,1500.0,2,1150000.0,4,163, Santo Agostinho, Belo Horizonte ,-19.9198913,-43.9512169
Rua Caldeira Brant ,444.0,2,510000.0,3,86, Sagrada Família, Belo Horizonte ,-19.9086451,-43.9264236
Rua Ajax Correa Rabello ,,7,2300000.0,4,459, Mangabeiras, Belo Horizonte ,-19.9598514,-43.9168918
"Rua Viçosa, 697 ",450.0,1,270000.0,2,49, São Pedro, Belo Horizonte ,-19.9426291,-43.93817
"Rua Monte Azul, 0 ",,--,430000.0,--,0, Mangabeiras, Belo Horizonte ,-19.9571387,-43.928365
"Avenida Senador José Augusto, 80 ",445.0,2,330000.0,2,55, Buritis, Belo Horizonte ,-19.9812868,-43.978411
Rua Sebastião Fabiano Dias ,1250.0,3,850000.0,3,101, Belvedere, Belo Horizonte ,-19.9763098,-43.9441586
"Rua Marília de Dirceu, 80 ",250.0,--,1249000.0,2,170, Lourdes, Belo Horizonte ,-19.9354054,-43.946541
"Rua Doutor Lucídio Avelar, 265 ",1300.0,2,980000.0,3,206, Buritis, Belo Horizonte ,-19.9714927,-43.9659325
"Rua Doutor Célio Andrade, 177 ",750.0,4,1380000.0,4,220, Buritis, Belo Horizonte ,-19.9756788,-43.9683102
Rua Maria Heilbuth Surette ,350.0,2,450000.0,3,100, Buritis, Belo Horizonte ,-19.9671931,-43.9714445
Rua Gonçalves Dias ,500.0,2,850000.0,2,61, Lourdes, Belo Horizonte ,-19.9311846,-43.9376407
"Avenida Amazonas, 1044 ",304.0,--,200000.0,1,60, Centro, Belo Horizonte ,-19.9379439,-43.9991336
Rua Mestre Lucas ,350.0,2,650000.0,4,123, Cruzeiro, Belo Horizonte ,-19.9432511,-43.9236796
"Rua Padre Marinho, 318 ",,2,984006.0,2,68, Santa Efigênia, Belo Horizonte ,-19.9250502,-43.9250376
"Avenida Waldyr Soeiro Emrich, 3000 ",,--,1200000.0,--,300, Diamante, Belo Horizonte ,-19.9832414,-44.0069415
Rua Rio de Janeiro ,560.0,1,550000.0,1,57, Lourdes, Belo Horizonte ,-19.9150685,-43.9375314
Rua Olympio Teixeira Guimarães ,450.0,2,650000.0,3,98, Buritis, Belo Horizonte ,-19.9671695,-43.9596331
Rua Abre Campo ,750.0,2,550000.0,3,102, Santo Antônio, Belo Horizonte ,-19.9469951,-43.9437344
Rua Ouro Preto ,3300.0,4,4695000.0,4,360, Santo Agostinho, Belo Horizonte ,-19.9190479,-43.949625
"Rua Belém, 1 ",340.0,1,315000.0,2,68, Pompéia, Belo Horizonte ,-19.991109,-44.0262262
Avenida Guarapari ,,--,835000.0,--,360, Santa Amélia, Belo Horizonte ,-19.8457686,-43.9775604
Rua Martinica ,450.0,1,250000.0,3,64, Santa Branca, Belo Horizonte ,-19.8321289,-43.9639884
Rua Clóvis Magalhães Pinto ,,3,1530000.0,4,220, Cidade Nova, Belo Horizonte ,-19.8926833,-43.9224655
"Rua Alves do Vale, 1800 ",,2,810000.0,2,70, Luxemburgo, Belo Horizonte ,-19.9470605,-43.952024
Rua Professor Pedro Aleixo ,,4,2900000.0,4,367, Belvedere, Belo Horizonte ,-19.9650629,-43.9352247
"Rua Sergipe, 1167 ",,1,870000.0,--,110, Savassi, Belo Horizonte ,-19.9276923,-43.9354354
"Rua Lapinha, 888 ",250.0,2,319000.0,2,76, Salgado Filho, Belo Horizonte ,-19.9377502,-43.9809185
"Rua André Cavalcanti, 720 ",1600.0,4,3900000.0,4,200, Gutierrez, Belo Horizonte ,-19.9319115,-43.9611283
Rua Ministro Ivan Lins ,130.0,1,300000.0,3,71, Dona Clara, Belo Horizonte ,-19.8580865,-43.9446177
Rua Gerson Morethzon ,,4,980000.0,4,308, Itapoã, Belo Horizonte ,-19.8404599,-43.9555766
Rua Pedro Ribeiro de Paula ,50.0,1,315000.0,3,83, Copacabana, Belo Horizonte ,-19.8361576,-43.9837118
Rua Montese ,1.0,1,277000.0,2,53, Santa Branca, Belo Horizonte ,-19.8351695,-43.9668719
Rua Geraldo Teixeira da Costa ,,2,898000.0,7,354, Floresta, Belo Horizonte ,-19.9200076,-43.9322347
"Rua Maria Rita, 80 ",,1,530000.0,2,250, Santa Cruz, Belo Horizonte ,-19.884941,-43.9368103
"Rua Santa Catarina, 760 ",2640.0,5,4320000.0,4,460, Lourdes, Belo Horizonte ,-19.9232479,-43.9438549
"Rua Ceará, 1305 ",2200.0,3,1850000.0,4,189, Funcionários, Belo Horizonte ,-19.921286,-43.9253997
Rua Alagoas ,250.0,1,766500.0,2,52, Savassi, Belo Horizonte ,-19.9314695,-43.9350021
"Rua Padre Marinho, 318 ",,2,1019025.0,2,68, Santa Efigênia, Belo Horizonte ,-19.9250502,-43.9250376
Rua São Paulo ,1700.0,4,2640000.0,4,250, Lourdes, Belo Horizonte ,-19.914782,-43.9388011
Rua Dantas ,270.0,1,310000.0,3,62, Nova Granada, Belo Horizonte ,-19.944033,-43.963976
Rua Chicago ,450.0,1,890000.0,4,240, Sion, Belo Horizonte ,-19.9533011,-43.9330402
"Rua Branca de Souza Couto, 34 ",350.0,3,689000.0,3,139, Dona Clara, Belo Horizonte ,-19.8619396,-43.9415775
Rua Pium,,4,1600000.0,--,376,I, 570 ,-19.9514868,-43.9301243
Rua Mangabeira ,428.0,2,530000.0,2,56, Santo Antônio, Belo Horizonte ,-19.945881,-43.9460067
Rua Felipe dos Santos ,1.0,2,1391068.0,2,109, Lourdes, Belo Horizonte ,-19.9342841,-43.9462997
Rua Santa Rita Durão ,500.0,2,950000.0,4,161, Funcionários, Belo Horizonte ,-19.9344756,-43.9346452
"Avenida Professor Mário Werneck, 1708 ",513.0,1,305000.0,1,40, Estoril, Belo Horizonte ,-19.9758245,-43.9684461
"Rua Iracy Manata, 125 ",250.0,2,760000.0,4,120, Buritis, Belo Horizonte ,-19.9671697,-43.9701124
"Rua Pouso Alegre, 2029 ",,2,400000.0,2,55, Santa Tereza, Belo Horizonte ,-19.9121319,-43.9296778
Avenida Vilarinho ,,1,265000.0,3,75, Venda Nova, Belo Horizonte ,-19.8196297,-43.9521259
"Rua Lorca, 244 ",290.0,2,360000.0,2,100, União, Belo Horizonte ,-19.8738247,-43.9274289
Rua Passa Tempo ,1500.0,4,1890000.0,4,144, Carmo, Belo Horizonte ,-19.9458256,-43.9307955
Rua Pedro Sigaud ,,2,447000.0,3,80, Grajaú, Belo Horizonte ,-19.9387599,-43.9635907
Avenida Luíz Paulo Franco ,,--,1180000.0,--,98, Belvedere, Belo Horizonte ,-19.9747374,-43.9422752
"Rua Francisco Bórgia Valle, 1 ",1.0,2,639000.0,3,180, Santa Mônica, Belo Horizonte ,-19.8294456,-43.9734313
"Rua Turibaté, 43 ",1540.0,3,1200000.0,4,171, Sion, Belo Horizonte ,-19.9564616,-43.931951
"Rua Viçosa, 283 ",930.0,3,1450000.0,4,138, São Pedro, Belo Horizonte ,-19.9426291,-43.93817
Rua Barão de Macaúbas ,340.0,1,320000.0,2,85, Santo Antônio, Belo Horizonte ,-19.9393724,-43.9451924
Rua Antônio Dias ,580.0,1,780000.0,4,133, Santo Antônio, Belo Horizonte ,-19.9445608,-43.9459802
Rua Pouso Alegre ,430.0,1,260000.0,3,86, Santa Tereza, Belo Horizonte ,-19.9121319,-43.9296778
"Rua Professora Bartira Mourão, 710 ",300.0,1,220000.0,2,45, Buritis, Belo Horizonte ,-19.9691439,-43.9679544
"Rua Ouro Preto, 0 ",1100.0,2,1020000.0,3,100, Santo Agostinho, Belo Horizonte ,-19.9190479,-43.949625
Rua Engenheiro Alberto Pontes ,1479.0,3,1300000.0,4,149, Buritis, Belo Horizonte ,-19.9689271,-43.9668895
Rua Washington ,,3,590000.0,3,130, Copacabana, Belo Horizonte ,-19.9519089,-43.9352001
Rua Alvarenga Peixoto ,1500.0,4,1940000.0,4,134, Lourdes, Belo Horizonte ,-19.929576,-43.9494157
Rua Antônio Aleixo ,1800.0,2,1400000.0,4,150, Lourdes, Belo Horizonte ,-19.9328187,-43.9465711
"Rua Engenheiro Amaro Lanari, 37 ",1900.0,3,2000000.0,4,163, Anchieta, Belo Horizonte ,-19.9510325,-43.9294902
Rua Cipreste ,320.0,1,280000.0,2,48, Marajó, Belo Horizonte ,-19.9605408,-43.978523
Rua Tomaz Gonzaga ,1500.0,2,2300000.0,4,240, Lourdes, Belo Horizonte ,-19.9329322,-43.9411068
Rua Cricaré ,,1,290000.0,3,88, Maria Helena, Belo Horizonte ,-19.8010802,-43.9985383
"Rua Alvarenga Peixoto, 1363 ",860.0,2,1030000.0,4,110, Santo Agostinho, Belo Horizonte ,-19.929576,-43.9494157
Rua José Rodrigues Pereira ,650.0,1,430000.0,2,75, Buritis, Belo Horizonte ,-19.9689909,-43.9546516
Rua Professora Maria Carolina Campos ,320.0,1,379000.0,4,110, Nova Suíssa, Belo Horizonte ,-19.9380399,-43.9753506
"Rua Professor Pimenta da Veiga, 805 ",1862.0,4,2280000.0,4,238, Cidade Nova, Belo Horizonte ,-19.8891296,-43.9242268
Avenida dos Bandeirantes ,946.0,2,995000.0,4,180, Sion, Belo Horizonte ,-19.9572301,-43.9319731
"Rua Lavras, 438 ",1715.0,3,2300000.0,4,160, São Pedro, Belo Horizonte ,-19.9481626,-43.9382658
"Rua Ulhoa Cintra, 50 ",,--,5980000.0,--,530, Santa Efigênia, Belo Horizonte ,-19.9226563,-43.9216125
"Rua Rio Grande do Sul, 1054 ",736.0,4,1850000.0,3,208, Santo Agostinho, Belo Horizonte ,-19.9227162,-43.946463
Rua Monsenhor Negromonte ,,4,1100000.0,3,260, Planalto, Belo Horizonte ,-19.8283123,-43.9569634
Rua Amaro Ribeiro Coelho ,100.0,1,430000.0,2,69, Alto dos Caiçaras, Belo Horizonte ,-19.8990396,-43.9767449
Rua dos Expedicionários ,,1,399999.0,2,110, Santa Amélia, Belo Horizonte ,-20.2252407,-44.3977797
Rua Hélio Pellegrino ,10.0,1,218000.0,2,60, São João Batista, Belo Horizonte ,-19.8206922,-43.9594654
"Rua Desembargador Jorge Fontana, 336 ",,3,1800000.0,4,156, Belvedere, Belo Horizonte ,-19.9742039,-43.9395163
"Rua Ludgero Dolabela, 826 ",1800.0,3,1600000.0,3,155, Gutierrez, Belo Horizonte ,-19.9338731,-43.9606057
Rua Ramalho Ortigão ,1.0,2,420000.0,3,36, Santa Branca, Belo Horizonte ,-19.8327541,-43.9664751
Rua Sobral ,,6,1800000.0,4,450, Santa Lúcia, Belo Horizonte ,-19.9653983,-43.9463212
Rua das Canoas ,,2,395000.0,3,86, Betânia, Belo Horizonte ,-19.9598553,-43.9921038
Rua Itaí ,557.0,2,790000.0,3,159, Santa Efigênia, Belo Horizonte ,-19.9218382,-43.9101032
Rua Padre Willian Silva ,10.0,2,499000.0,2,50, Planalto, Belo Horizonte ,-19.8279808,-43.9547206
"Rua Rio Grande do Sul, 1545 ",3600.0,6,2650000.0,4,600, Santo Agostinho, Belo Horizonte ,-19.9227162,-43.946463
"Rua Alvarenga Peixoto, 1337 ",1750.0,3,1650000.0,3,147, Santo Agostinho, Belo Horizonte ,-19.929576,-43.9494157
Rua Manila ,600.0,2,565000.0,2,69, Havaí, Belo Horizonte ,-19.9630538,-43.9692391
Avenida Barbacena ,2100.0,3,2800000.0,4,190, Santo Agostinho, Belo Horizonte ,-19.9262729,-43.9517869
